station,date,hour,azimuth,magnitude,azimuth_class,magnitude_class,h_mean,h_std,d_mean,d_std,z_mean,z_std,h_pc3_std,d_pc3_std,z_pc3_std,samples,spectrogram_file,image_size,data_source,file_format,file_size_bytes,compression_ratio
LUT,2023-03-20,14,2.792,5.2,N,Medium,37681.570888888884,1732.2756782424444,-465.24941666666666,1277.115052804429,32059.79211111111,1695.5395719534201,229.95882838402886,327.5944699315546,286.14691193934794,3600,LUT_20230320_H14_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,398799,3.6938984300361835
LUT,2023-04-01,6,3.557,5.3,N,Medium,38703.93388888889,984.6590313692855,-302.41930555555547,1400.258402965152,31910.471694444444,1165.6971447957258,101.43171280049765,227.71239416671372,145.18195870739726,3600,LUT_20230401_H06_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,421529,3.4947132937472865
ALR,2023-04-25,7,3.46,5.3,N,Medium,38706.522750000004,1590.7977529552393,-1166.3375555555556,1586.315775971208,32005.63711111111,1136.0343777737871,284.30890621083057,206.12025981032545,129.00026980388768,3600,ALR_20230425_H07_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,240870,6.115842570681281
LUT,2023-05-14,12,2.954,5.2,N,Medium,37888.10555555556,1386.424886815094,-473.8439722222223,1440.6373301549174,31760.617444444444,1147.7704853570692,247.70281590718722,188.6793497375321,136.64768041957967,3600,LUT_20230514_H12_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,386612,3.81033956524888
LUT,2023-06-25,13,3.159,5.3,N,Medium,37634.23202777778,830.5056329926703,-132.07925000000003,1322.6019765199346,31486.291027777774,954.2098021603761,220.15641548133732,275.9625296760644,274.2989510646467,3600,LUT_20230625_H13_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,425430,3.4626683590719978
LUT,2023-06-20,8,2.837,5.2,N,Medium,38546.40108333332,1050.9863168453003,-726.1638611111113,1316.3304816007276,33100.01841666667,1089.6004860356654,87.03741083199968,156.6562348772196,127.20595133641021,3600,LUT_20230620_H08_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,378731,3.8896287866586046
ALR,2023-07-11,19,7.051,5.7,N,Medium,37724.51741666666,1520.2072435013204,-147.94008333333338,1320.2444302903805,32394.63975,1719.9856943592563,267.45791425223337,151.60647061753394,319.33628900742605,3600,ALR_20230711_H19_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,370598,3.974989071716523
LUT,2023-07-30,11,8.211,5.7,N,Medium,38608.82186111111,850.3734194212581,-423.08227777777785,1215.4787402009001,32878.85716666667,790.6443398153006,159.9839976103222,179.07799202300208,136.44778825036954,3600,LUT_20230730_H11_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,379039,3.8864681470772138
ALR,2023-07-22,15,10.243,5.9,N,Medium,37806.87469444444,1758.9696131640903,350.1322777777778,1369.5405689408444,31157.482861111115,1342.460147913827,325.1664476920768,154.1775491730524,183.3164534068941,3600,ALR_20230722_H15_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,385648,3.8198642285192714
LUT,2023-07-29,16,2.829,5.2,N,Medium,37807.260944444446,613.0378489241525,462.9368055555555,1569.6920478192587,31865.165666666668,1307.3768570602654,56.38798698098189,417.3051640328748,180.60917042773238,3600,LUT_20230729_H16_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,375735,3.920643538664218
LUT,2023-08-18,11,14.326,6.4,N,Large,38171.501472222226,1104.9517517624163,-155.3513611111111,1382.3257500207285,32883.85794444444,893.1105001144389,109.95266751997802,240.61685096281647,140.36056991963144,3600,LUT_20230818_H11_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,411887,3.57652220147759
ALR,2023-08-16,15,2.356,5.2,N,Medium,37443.612222222226,1233.459208500204,-744.6726388888889,1186.9556242658653,31884.378361111114,1618.7834636115826,160.71382353436715,139.8985515874758,169.9696788266736,3600,ALR_20230816_H15_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,391302,3.7646702546881947
ALR,2023-08-24,5,4.542,5.4,N,Medium,37322.01422222223,1338.797312415536,-788.5090000000001,1319.4714718347143,31602.871638888886,1502.7807815230708,261.6061665414994,199.89479294447003,237.8585907079793,3600,ALR_20230824_H05_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,396722,3.7132374811580906
LUT,2023-09-12,2,3.284,5.0,N,Medium,37903.93236111111,1257.9948339100702,31.01394444444443,1105.4656229289876,32041.646194444445,1146.4097362064103,362.02557046098235,291.0918418378336,100.43307701403076,3600,LUT_20230912_H02_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,447881,3.289094647908708
LUT,2023-10-14,8,2.48,5.2,N,Medium,38442.926138888884,1441.7794134496837,-222.47880555555557,872.7059178931902,32438.41866666667,1069.9781058774572,240.27520076267965,104.31517490450277,166.48970625498382,3600,LUT_20231014_H08_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,413773,3.5602202173655604
ALR,2023-10-10,13,2.515,5.2,N,Medium,38247.65283333333,1227.2874202836167,-249.91902777777787,1221.0677541974162,32435.87913888889,1306.1545252086923,115.29470036767323,178.68391383672034,109.8641111690346,3600,ALR_20231010_H13_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,362548,4.063249555920871
LUT,2023-10-10,13,12.074,5.9,N,Medium,37651.31591666667,360.6355955262162,249.20330555555552,1403.8597432228946,31935.25072222222,727.8091564105484,50.521956831252226,174.98376269844647,106.7604257129502,3600,LUT_20231010_H13_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,364446,4.042088539865988
LUT,2023-12-26,7,6.228,5.5,N,Medium,38007.696833333335,921.1968778116719,459.4231944444445,2032.5776816679838,32037.557555555555,954.5142196156478,98.84484257888725,334.98278826252994,227.50106811402975,3600,LUT_20231226_H07_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,398083,3.700542349208582
LUT,2023-12-30,3,4.875,5.4,N,Medium,38918.34216666667,1280.1457815137805,-149.25875000000002,874.7275572276419,32496.848194444443,1158.4281448737459,371.56895948507866,242.46597957833308,291.3830429323844,3600,LUT_20231230_H03_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,386481,3.8116311021757863
SMI,2023-12-04,8,2.108,5.2,N,Medium,37821.64527777778,1014.7554754389137,728.0795,1213.6502620386223,32099.468777777776,1164.0887773288387,112.36242368413753,155.4498776092737,149.42101426727214,3600,SMI_20231204_H08_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,390378,3.77358099073206
TNT,2023-12-09,10,2.766,5.2,N,Medium,37009.19872222222,1337.0278566463624,766.9200833333334,1061.2446245012368,31067.972916666662,1527.1594165411748,158.86545728342986,127.67236277284513,318.68600905627255,3600,TNT_20231209_H10_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,356432,4.13297066481124
TNT,2023-12-17,4,3.795,5.3,N,Medium,37900.11733333333,1507.4053744945688,554.2555833333334,1849.321289812065,31969.73816666667,1508.3287461897012,371.65784686826623,201.14711449882725,316.63507580566807,3600,TNT_20231217_H04_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,425344,3.4633684735179053
SMI,2023-12-13,8,2.563,5.2,N,Medium,37899.14708333334,1140.766550439924,69.95411111111112,1701.2555098644677,31651.27538888889,1550.0287975370952,129.94814617286733,166.00341424109934,192.56878829193005,3600,SMI_20231213_H08_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,360149,4.090315397238365
SMI,2023-12-20,17,2.651,5.3,N,Medium,37762.38477777778,1382.4311999442848,-815.5230555555555,1433.9047790257505,32193.262166666667,1624.8377793736056,229.5401364343236,344.90295804905173,291.57023644582773,3600,SMI_20231220_H17_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,371397,3.966437531805588
SMI,2023-12-11,16,10.656,5.9,N,Medium,37326.01183333333,763.3991612037831,673.3458888888887,1891.980944837327,31430.238999999998,1128.5178654033598,88.07496209952373,204.11852358066056,189.4176884397697,3600,SMI_20231211_H16_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,328402,4.485730902978666
TNT,2023-12-11,12,6.809,5.5,N,Medium,37704.92436111111,1397.6103480657357,275.49566666666664,1004.4892406166209,31528.562333333335,1229.7064157387324,169.84920953195962,139.50957172125158,162.2786936529137,3600,TNT_20231211_H12_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,344030,4.281960875505043
SMI,2023-12-27,21,2.04,5.2,N,Medium,39232.13358333333,1366.4390604302055,136.4661666666666,1645.1398230831915,33277.718916666665,1463.791278171343,171.3355553572145,134.04040014442708,198.6143271505645,3600,SMI_20231227_H21_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,342654,4.299155999929958
